"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mast3",15.5762957182101,-1.54470227592019,0.46185203865532,11.9567754050821,0.000544490202365865,0.00489052257616434
"RGD1560065",35.9247493231109,1.27116839496136,0.390734713083132,11.9506087089693,0.000546295299332991,0.00489922267735888
"Peli1",254.443273534018,2.7320786317383,0.695429921227187,11.9494868163578,0.000546624345350616,0.00489922267735888
"Tubb3",13.8525453546456,-1.41858484139224,0.428674884269756,11.9471694608008,0.000547304648855623,0.00490009604145817
"Pnpla6",10.9613623610809,-1.61257364592993,0.484354304126684,11.9355741271919,0.000550721538783198,0.00492544252824505
"Cd5",3.54296967731131,-2.91270195860539,0.879811700709813,11.9315159137007,0.000551922486029814,0.00492800004438527
"Traf5",91.1701673338901,1.47818741517761,0.413781035579602,11.9306473780482,0.000552179855098243,0.00492800004438527
"Bpgm",11.5041602099271,-2.32989636734829,0.699781462681419,11.9164197625631,0.000556413148477629,0.00496051467577033
"Dnajc12",4.02294434287885,-2.873332609662,0.871272187213508,11.9116131522161,0.000557850702608263,0.00496806234833439
"Tmem127",47.5160276618481,1.18112038773563,0.353005118365213,11.9002747982158,0.000561256634562824,0.00499310531933297
"Ssbp4",6.58718364533475,-2.33823302192322,0.704526951990564,11.8711444713084,0.000570103682459251,0.00506644995606228
"Pheta1",3.60577184369962,-2.89537094324551,0.899261464996905,11.8651932293673,0.000571928358979415,0.00507729853636741
"Tfpi",6.18459646705918,-3.62732546030371,1.07813901772716,11.8367823754109,0.00058072085377508,0.00514991584144209
"Atp13a2",23.4980123457896,-2.06239527277865,0.620593175448141,11.8194037897695,0.000586166268676431,0.0051876957193585
"Mmut",4.7642485399624,-2.36425786341232,0.718646355143502,11.8192484652138,0.00058621516990491,0.0051876957193585
"Pik3cd",25.8023512322378,-1.46948376450707,0.44089807897238,11.812088605248,0.00058847380409658,0.00520220743537323
"Rela",85.6610935229865,1.0667702496648,0.310306748065219,11.8053732521295,0.000590600200403987,0.00521552088739109
"Slfn2",785.120310099672,1.91644614329552,0.509309028986015,11.777543868416,0.000599495311376155,0.00528851740056593
"Ralbp1",124.447228369952,-1.01947088411797,0.304709470766521,11.7559369044648,0.0006064947471728,0.00534465549211921
"Pgs1",53.4868003328636,1.98532751434072,0.559952225680213,11.7498684195733,0.000608475396467013,0.00535649492994574
"Cetn2",5.67709848261132,-2.33403698061347,0.713266493019311,11.7444165099011,0.000610260375769792,0.00536658889026846
"Mtln",12.3123033842,-2.31386158579888,0.695900721222754,11.7176371193734,0.000619105144925173,0.00543868020207516
"Clec12a",4.06513453253468,-2.99960019404587,0.913505242407257,11.7097044408544,0.000621749942643062,0.00545621270125284
"Stom",78.0686505185929,0.938364159565824,0.281376254819968,11.6996462283994,0.000625119817517201,0.0054800649696216
"Dbnl",248.102352866808,0.880294751307751,0.250498335630404,11.6955254113726,0.000626505765345081,0.0054864937179751
"Esd",58.2170396601444,2.06920595257247,0.574968213108396,11.6884503439634,0.000628892553264117,0.00550166461528765
"Tes",184.971415039515,1.79769965349819,0.491184896372394,11.6760572737012,0.000633095533089424,0.00553267582815259
"Ccr5",21.7026218136258,3.39430935487104,1.00616791238784,11.6740552816417,0.000633777144242432,0.00553288105051519
