"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Egfr",5.64381040421221,-0.430952382569119,0.60965925566069,0.572124971650645,0.449415742729463,0.882638998932863
"Orc2",20.7948085621963,-0.212405540602072,0.298497947251787,0.572012241029547,0.449460411581259,0.882638998932863
"Bbln",121.740457057837,-0.113890941401953,0.151273946513895,0.57173337532987,0.449570940225843,0.882638998932863
"Slc25a40",64.0593826287236,-0.140163823942407,0.188443498175614,0.571585489226194,0.449629572194792,0.882638998932863
"Nr2c2",95.3404850553613,0.13698078853338,0.181282861040425,0.57153622658592,0.449649105855838,0.882638998932863
"Irf5",25.8838782878668,0.352558188234444,0.459883495087606,0.571260075226746,0.449758630111,0.882638998932863
"Gars1",44.3927254652092,0.236172483988841,0.311980889839498,0.570779850391958,0.449949190943205,0.882638998932863
"Itga8",3.64508712551489,0.687980819851365,0.909276041730511,0.57075106473664,0.449960617547852,NA
"Smim13",16.108640323268,0.249324956058657,0.330682029496436,0.570465051033189,0.450074176662206,0.882638998932863
"Ch25h",11.171032872355,0.418306400786611,0.55790194114716,0.570332482317568,0.450126827017747,0.882638998932863
"rna-NC_013276.1:14052..14120",5.77033851900347,0.609555039280524,0.799943369343018,0.57020023692278,0.450179358539431,0.882638998932863
"Actg2",1.3872158974057,-0.953845287921729,1.30879259179787,0.570170720913183,0.450191084418983,NA
"Tes",83.443912118109,-0.162037367128016,0.21578376457923,0.569804926962078,0.450336443617991,0.882638998932863
"Hnrnpr",175.699193860227,-0.0907302526128671,0.120458227594099,0.569693138146249,0.450380880869924,0.882638998932863
"Kifap3",69.3115702713657,-0.190187302003219,0.253132163807675,0.569580477933997,0.450425671435711,0.882638998932863
"Zcchc24",53.8596095747231,-0.153376101550076,0.203620519178477,0.569527573771907,0.450446707057704,0.882638998932863
"Zeb1",177.979630804601,-0.10085040510438,0.133963307693685,0.569497019390752,0.450458856713691,0.882638998932863
"Rdh12",1.4791286859473,-0.81802622738314,1.08606683975562,0.569187118638016,0.450582114682277,NA
"Ism2",3.74553600450089,-0.520048206389449,0.690945145784343,0.569122665233564,0.450607756586696,NA
"Ears2",9.1429668820954,-0.366313443936566,0.492748154410897,0.568671696455219,0.450787232102498,0.882994265286185
"Peli2",43.9487130706386,-0.191411229539293,0.25474479173119,0.568387497775134,0.450900394191161,0.882994265286185
"Znf668",5.17765351941072,-0.447607859080902,0.593508695253853,0.568368978881338,0.450907769574873,0.882994265286185
"Myo7b",1.34812021256868,-0.912888917064942,1.22195188408789,0.568088451440481,0.451019516230522,NA
"Ffar4",73.5796398785088,-0.167909674463031,0.223722428189773,0.567968473224241,0.451067322142269,0.883040233235855
"F12",1.37362350905307,0.936748276302704,1.27821458624148,0.56781981853884,0.451126565317412,NA
"Slc38a7",9.22306955752242,0.368229116134026,0.494258675145123,0.567462201295257,0.451269135913068,0.883040233235855
"Rab11b",177.706652767545,0.0975918249282498,0.130576983513493,0.567417622191172,0.451286913116865,0.883040233235855
"Gpr35",4.55867849443637,-0.709859381183633,0.949437144584506,0.567202724554939,0.451372625107674,0.883040233235855
"Aco2",115.223179844214,0.123613866996233,0.164664489957358,0.567191084613583,0.45137726842847,0.883040233235855
"Rfx5",26.7581373480199,0.197099762773063,0.265361185388434,0.56671505816292,0.451567225433592,0.883237297879298
"Mms19",27.0722625815484,0.210565821371968,0.286715290270615,0.565975846127024,0.451862453789885,0.883640148175834
"Pigx",28.4495335319896,-0.184819928014963,0.253963346447856,0.564860934423784,0.452308301571443,0.884095612686477
"Smim3",28.5857185460964,-0.197249401938433,0.270396267412211,0.564827307443949,0.45232175953291,0.884095612686477
"Fig4",17.3170021251408,0.244974184679808,0.326218582987817,0.564723528658234,0.45236329712668,0.884095612686477
"Znf654",39.881754984127,-0.167322469200024,0.229844648844962,0.563296563119778,0.452935048260369,0.884967225607641
"Dimt1",23.4523647931203,-0.206927469958224,0.277683401108126,0.563164368602791,0.452988072750169,0.884967225607641
"Dync2li1",1.48480036484793,0.969404002908188,1.28116000842821,0.563046095883461,0.453035521319272,NA
"Smim30",87.5140129325293,0.125781120958528,0.167449860316416,0.562791168743246,0.45313781931013,0.885085097346287
"Sf3b2",282.634851836427,-0.109571764678282,0.146574392771554,0.562278526281617,0.453343643802241,0.885312434404889
"Alms1",27.9990409549917,0.277196820567522,0.36924732610117,0.561713309278389,0.453570746796782,0.88558122732571
"Nabp2",71.757877188908,0.13587614647339,0.1835685610708,0.561056661757149,0.453834810558202,0.885774535788294
"Lama5",39.0027145553437,-0.196816750283506,0.264301242447908,0.560958046817589,0.453874488332525,0.885774535788294
