"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC104461.1",1.31498414558311,2.55795058891333,1.60460599720127,2.60992950262302,0.106196483230443,0.178878288572732
"SLC4A10",13.4773739995506,1.35659045949195,0.80593190992178,2.60919439484879,0.106245723237229,0.178941288665893
"GTF3A",2103.27065437841,-0.358333469809046,0.226291701621155,2.60911141007364,0.106251283411046,0.178941288665893
"RPGRIP1L",78.6887318582162,0.782804108141075,0.465385517482725,2.60874466497364,0.106275860011661,0.178968026233308
"LINC02384",80.0235854782195,1.00522748194619,0.588967460984504,2.60800963585358,0.106325135112443,0.179033611074423
"DCAF6",466.743936997367,-0.31462280892072,0.198640946058398,2.60790408309137,0.106332213247264,0.179033611074423
"LINC01055",0.84083797715082,2.98338871810171,1.86914454632095,2.60742326395226,0.106364462455318,NA
"CLCF1",193.209420179359,1.47836696808406,0.835130677308895,2.60652929512102,0.106424450706987,0.179174247097948
"ATG12",1279.90282732132,-0.377344469293009,0.238593324595418,2.60582897646304,0.106471470317482,0.179230571443618
"CBX8",90.6962189429451,-0.665481248752332,0.425077523497542,2.60577147218322,0.106475332184784,0.179230571443618
"DDR2",10.7302806881186,1.87750933001451,1.07299736203159,2.60414092833339,0.106584900077898,0.179396575919282
"TCAF1",229.103853773958,-0.795891891552433,0.513492775647577,2.60392101552469,0.10659968705424,0.179396575919282
"ANKRD17",771.506939682347,0.22863047527723,0.140059948611619,2.60382200333413,0.106606345386235,0.179396575919282
"FAM239A",3.27514422138227,2.7647575194892,1.66928939563882,2.60378497762924,0.10660883539316,0.179396575919282
"LILRB1-AS1",1.21565923740567,3.25840020162945,2.01393205381002,2.60343051684877,0.106632676380662,0.179413302981303
"LINC02579",1.37766020844932,3.40896014763335,2.08755704533902,2.60337784105862,0.106636219846836,0.179413302981303
"SLC2A3",1934.08697112269,1.13808775380378,0.657004210105779,2.60225708718644,0.106711642853188,0.179525516765361
"AC006059.1",22.6494911235985,-0.614717599270924,0.403067304866932,2.60180467675936,0.10674210514847,0.179562079072949
"MXD3",111.684783798414,1.22350724753844,0.70557275145077,2.60152333620454,0.106761053552698,0.179579268262245
"LYSMD4",76.5794105106356,-0.325797344039362,0.203041939562584,2.60122338683932,0.106781259332759,0.179598569458287
"FAM151B",72.4850200975484,-0.66144630861022,0.425603739444819,2.6009825169622,0.106797488321429,0.179599941986313
"LRRC8D",400.22054332577,-0.584563011699054,0.373947952452375,2.60095210311997,0.106799537694535,0.179599941986313
"AC011294.1",2.10610401898735,4.09240740874549,2.36691892680953,2.60080054549665,0.106809750731028,0.179602433788706
"AP003086.2",3.7826658742171,4.88305400887002,2.65437704646813,2.60063807195605,0.106820700550203,0.179606163995232
"PPM1L",101.188876125763,0.682333470280972,0.407716326898655,2.60029650748351,0.106843724125415,0.179621835380941
"FZD4",20.541454429041,1.15208465189686,0.727560537015585,2.60024071286446,0.106847485547943,0.179621835380941
"AL022328.3",4.09532903455277,1.82985500859108,1.10244537886092,2.59985674345534,0.106873374981083,0.17963994021996
