"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppp4r1",84.5460321788733,0.0261478837465579,0.211506122815759,0.015490783251181,0.900949505689208,0.941547657148144
"Tvp23a",2.26872464320734,-0.128213334645127,1.03081405417473,0.0154864725526735,0.900963217282724,0.941547657148144
"Snrpc",254.034618613305,-0.0175391362194165,0.143075511456869,0.0154824419946777,0.900976039550437,0.941547657148144
"Zbtb37",15.3713259966991,-0.050100119337729,0.429908492865017,0.0154606866378586,0.901045278358452,0.941547657148144
"CUNH2orf50",3.14269807572191,-0.082740601334738,0.955217248887602,0.015389552309081,0.90127201713814,0.941692165502431
"Ndufs1",100.093966564486,0.0184736761913763,0.166627220855731,0.0152972016182815,0.901567177790405,0.941824474742239
"Fbxl6",31.7841283688612,0.0400575642736239,0.343269159773548,0.0152945813512417,0.90157556556522,0.941824474742239
"Ido2",13.6023034945291,0.0481903049864229,0.397380433007687,0.0151796704838674,0.901944128553356,0.942041866257215
"Cd300lf",10.3506305119701,0.0791533721462501,0.695709135405455,0.0151745371938077,0.901960625962811,0.942041866257215
"Pom121",80.8663928836535,-0.0324660735964472,0.265341516820851,0.0150250070789895,0.902442436181152,0.942452635411547
"Henmt1",1.501695199099,-0.176400588628006,1.44572822925095,0.0149518729934073,0.902678972215873,0.94260720058674
"Avl9",16.9646969382828,-0.0444811732649207,0.376298007538842,0.014850620554256,0.903007422108846,0.942857705520534
"Atf7",129.695541097372,-0.0245865720213436,0.204870716057636,0.0145568476654887,0.903966868150114,0.943704885456715
"Wdr91",36.4558071778037,-0.0268886183920199,0.24985437908143,0.0145479539137767,0.90399606713375,0.943704885456715
"Polr3a",34.7612680308932,-0.00410695861052756,0.279815359910308,0.0144522444856747,0.904310864609187,0.943724856663013
"Rabif",86.3298193371562,0.0219780626113312,0.195663096545138,0.0144421958806475,0.90434397669422,0.943724856663013
"Adamts7",2.31702149986367,-0.108609248510549,0.966071489620192,0.014423732696784,0.904404846909248,0.943724856663013
"Invs",5.06191221973455,-0.0802897059139345,0.700901321805105,0.0144072050270907,0.904459369570202,0.943724856663013
"Sbf2",140.018252381938,-0.0185615126342231,0.15575096984286,0.0143954961843207,0.904498014740348,0.943724856663013
"Inafm1",35.4335313422099,0.0261445542063559,0.302882809926859,0.0143806542043023,0.904547023785672,0.943724856663013
"Parp11",19.2173141698872,0.0435453709293036,0.370770578530776,0.0143482169789522,0.904654222691597,0.943744219968394
"Elmod3",46.9618449794783,-0.0299344318413392,0.254000644201924,0.0143155971669415,0.904762149035395,0.943764338275679
"Dcaf12",104.503632713182,0.0221686485380492,0.192691669434755,0.0142231067241312,0.905068844126564,0.943991769535221
"Enc1",81.3337863289517,0.0355863016815384,0.312493897076954,0.0140163401509596,0.905758153492913,0.944618185937804
"Wdr41",58.853285123267,0.0235666114363403,0.20168150130563,0.0139694626034341,0.905915147363128,0.944689380408935
"Reep5",278.77577569593,-0.0167098065571421,0.156777453518748,0.0139271080750802,0.906057223388425,0.944745006112679
"Phrf1",58.7267865444824,-0.0268864988016566,0.23438350561288,0.0138065063263753,0.906462979742398,0.945075533227312
"Smarce1",322.979871454778,-0.0130295256299077,0.120960709098434,0.013729441135979,0.906723201771396,0.945252629596059
"Akr7a5",65.3938046070854,-0.0353103946675359,0.301962072843742,0.0137036653130025,0.906810402807753,0.945252629596059
"Gpm6a",1.67670446720258,0.189462243204967,1.77912015506128,0.0136543356377317,0.906977519934808,0.945292802965816
"Rpe",64.4354913389038,-0.0235615422989598,0.213454664756526,0.0136294746224195,0.907061859072782,0.945292802965816
"Apip",87.8115264158765,0.0218058576211493,0.189141378431375,0.0136137343547347,0.90711529706976,0.945292802965816
"Casc3",105.633681639438,0.0202645930396525,0.174668068561525,0.0134969558897637,0.907512740249776,0.945614420183927
"Chpf",6.01882532240184,0.0600565730035299,0.604103601624046,0.0134218288576591,0.907769348921061,0.945741073227655
"Pop4",37.6532916008535,0.0404364423586066,0.360375641775898,0.0133847623086183,0.907896223916208,0.945741073227655
"Zbtb6",53.4924001334199,0.0299552876842132,0.26807245928314,0.0133655642645181,0.907962006837062,0.945741073227655
"Pip5k1a",58.8745557314008,0.0251930492636184,0.222617969491023,0.0133575162167432,0.907989598058898,0.945741073227655
"Kcnrg",1.7807959083846,0.101827128194983,1.06049736366467,0.0132143338548225,0.908481887224208,0.946159553234154
"Tuba1b",1885.47665276307,0.0259557449524382,0.225927551589014,0.0131756371825986,0.908615397314237,0.946159553234154
"Entpd5",5.57307563659689,0.0654075596410762,0.634555198820429,0.0131633092838044,0.908657972369609,0.946159553234154
"Sh3bp2",3.94537308015024,-0.0937280439695635,0.924533764146037,0.0129289485574873,0.909471225147485,0.946773355393937
"Cic",133.560850486299,-0.0240239774269407,0.213975622462626,0.0129237816271228,0.909489238624222,0.946773355393937
"Babam2",7.98355164791833,-0.0635220331832212,0.563443727159471,0.0129166183526905,0.909514217992786,0.946773355393937
"Ccdc73",1.23600776529456,0.122263053684363,1.28660141256682,0.0128508968449417,0.909743726609414,NA
"Cdc42ep3",124.823879562772,0.031647248211575,0.28152690715906,0.0127984734589006,0.909927222846333,0.947110679601613
"Fam71e1",10.6153378830759,0.0491964914999421,0.444884393059779,0.0127506686007166,0.910094885048493,0.947177392323186
"Crls1",50.9139502684675,0.0272366340399417,0.25968308569311,0.0127146610914224,0.910221381615669,0.947177392323186
"Psme2b",2.21191929988875,-0.109601038946411,1.04506490221941,0.0127041897398286,0.910258202146224,0.947177392323186
"Krtcap3",11.7512640338912,-0.0674847294622037,0.625542404694508,0.0126270094369261,0.910530067506633,0.947297236328393
"Dbp",30.0088315721795,0.0809348478466489,0.720776602505524,0.0126002416614313,0.91062455262848,0.947297236328393
"Prdx1",1253.2435814329,0.0121512763605596,0.108377957052548,0.0125957848065639,0.910640294338415,0.947297236328393
"Tm9sf1",132.955630836544,-0.0159942794302946,0.168803857133796,0.0124099248272245,0.911299285242463,0.947890141654602
"Eif4a2",718.032524058925,-0.016474841623015,0.149066522936851,0.0123692752800082,0.911444078025111,0.947948138979521
