"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC022872.1",1.57194952244102,-0.885883110722878,0.656351388561639,2.81455999500241,0.0934125074458788,0.330593970187839
"IRF2BP2",3.11210409142125,-0.985417214824823,0.609832562734474,2.81439492291175,0.0934221175659858,0.330593970187839
"PCGF3",7.6622250259005,-0.474791094192278,0.285523484050032,2.81376976402242,0.0934585226353705,0.330593970187839
"CABCOCO1",0.374349598385811,-1.97796853709333,1.47276993592644,2.81354902469159,0.0934713807014085,NA
"Z99289.1",0.4602025523118,-1.49883005321567,1.15971078225945,2.81352476947472,0.0934727936850894,NA
"YY1AP1",5.27661178560718,0.441517270173044,0.326452030990093,2.81279885370427,0.0935150925409121,0.330593970187839
"CAMKK1",1.40979860005209,1.15048243564828,0.749084614696358,2.81257294762135,0.0935282602550718,0.330593970187839
"GPD1L",2.10180631219936,-1.04731781766168,0.637862172080271,2.81200902970099,0.093561138952853,0.330593970187839
"ACCS",0.726305084517259,-1.20771530034525,0.848295604115239,2.81096325994052,0.0936221448365749,NA
"MAP4K4",29.6865149110217,0.30383233061713,0.180654402490551,2.80880832780096,0.093747991129322,0.331104518150376
"TMED8",1.21960270090876,1.06153577277298,0.663699725876483,2.80513265619996,0.093963072143309,0.331714260104834
"GALNT14",1.10194117479542,-1.12074457247732,0.698347066441294,2.80277484911062,0.0941013211894074,0.332052336982577
"UNC119B",0.549866879586103,2.0421262540153,1.31975565079505,2.79970683277505,0.0942815444647163,NA
"ZNF625",0.418546294206701,-1.49952277707954,1.07504358523959,2.79957487186358,0.0942893046112991,NA
"DRG1",1.98655831918977,-0.72456157043266,0.523566176801399,2.79715459058848,0.094431755978685,0.333067962423015
"EEF1G",0.646660707149867,2.21821855065131,1.35726571451238,2.79294040978142,0.0946803507271083,NA
"ATP8B2",2.85448881470553,1.11343639815626,0.655536317593707,2.79133397399873,0.0947753018697255,0.334128894638599
"ZBTB41",1.28603386869987,0.998277036925556,0.848031435378361,2.78910763398001,0.0949070648988475,0.33441737380584
"ANKMY1",2.45672729049068,-0.665353031680028,0.511336866041914,2.78850608177578,0.0949427011866886,0.33441737380584
"AC079465.1",0.336332016575815,-1.97116840368618,1.50535521711933,2.78758307494358,0.0949974089482082,NA
"CD40",2.22804690259899,-0.851359324946581,0.525596689950794,2.78661364293747,0.0950549053361388,0.33466177482309
"MYCBP2-AS1",4.234589925276,-0.526022700682423,0.370797128701143,2.78416100962082,0.0952005386647997,0.335023597570497
"YPEL3",0.787390993568137,1.46090491356295,1.07790353470315,2.78181578155972,0.0953400216555346,0.335132250052539
"AC098484.4",1.07915134950271,-0.872378484958024,0.643431969287481,2.78171128224292,0.0953462419527496,0.335132250052539
"KCNK6",2.20071662814538,1.26521320386799,0.78168689723748,2.78147939463656,0.0953600465860858,0.335132250052539
"PTGIS",8.42496384999542,-0.754319680397376,0.469502829366422,2.77882104385873,0.095518457952187,0.335507114382263
"ARMT1",0.782708945315017,1.23831659742114,1.05722165567653,2.77824933535935,0.0955525635382443,0.335507114382263
"PDIA6",1.42416778916926,1.58053260058683,0.993201595223823,2.77751622627818,0.0955963169708698,0.335510019508001
"SPAG9",32.0919744645522,0.441867526327822,0.267413570612368,2.77363402625852,0.0958283784964568,0.33610836323778
"TECPR2",2.84527570958564,-0.74388229810838,0.482474218501698,2.77322594847814,0.0958528072744385,0.33610836323778
"RWDD1",0.734691504644763,-1.13624573530432,0.74905136431663,2.77127155699787,0.0959698971641157,0.336368034185977
"ICAM1",9.42287150116261,-1.26979963512871,0.810294469542536,2.76841907178022,0.0961410726306443,0.336528924214404
"CD81",2.5878050209318,1.64128276374641,0.877855474589107,2.76779850644617,0.0961783563145708,0.336528924214404
"IFI35",0.447262188424972,-1.42666773577203,1.07051667394652,2.76737360274745,0.0962038936944276,NA
"PITRM1",1.78538242304357,1.21272650882189,0.745224545865658,2.76572652916012,0.0963029552432445,0.336528924214404
"AP001528.1",13.5324148544132,-0.482115585650806,0.292664060735237,2.7656438317843,0.0963079319209564,0.336528924214404
"SHISA5",5.30384071402997,-0.658421327470221,0.401501521053664,2.76522322399455,0.0963332481785865,0.336528924214404
"NPHP3",7.82824810994592,-0.427484066397554,0.277221936474064,2.76505883265662,0.0963431448148322,0.336528924214404
"MRPS5",3.57426171193783,0.754992904505546,0.468023940050938,2.76483744203907,0.0963564746544413,0.336528924214404
"GSTO1",1.27786833178071,1.56913789192016,0.981879046591337,2.76477470563901,0.0963602523531008,0.336528924214404
"EEF1D",2.7430523280252,1.36907404495,0.822387897388965,2.76264657835354,0.0964884940579952,0.336826292790215
"ARL6IP1",1.48636147281218,1.4879884181613,0.895566318417544,2.76072697867019,0.0966043293495267,0.337080106337456
"ETS2",35.2625315650136,0.423228283082635,0.253925933473442,2.7583486428133,0.096748056596561,0.337430972940081
"BTF3",0.836774363236765,1.07936329891682,0.789784947405443,2.75601974092076,0.0968890223061003,0.337771899350794
"PDE7B",7.89082071896894,1.31278897024255,0.717224683337491,2.75357284372328,0.0970373713281375,0.338138249799698
"ATG9B",0.599925655083236,-1.64098043059075,1.21495842866446,2.75261688225427,0.0970953960304347,NA
"SMAD1",11.6605496221134,1.01489685220772,0.573859269395513,2.74901104627219,0.097314602761678,0.338953179672583
"CSF2RB",0.968825321352725,-1.17469934956605,0.781779860954869,2.74643389660682,0.0974716039660181,0.339251898374001
"STAM2",4.84139640100452,-0.282615979087132,0.290959898364026,2.74617853901603,0.0974871755051185,0.339251898374001
"INTS3",5.96804183922008,-0.563266334337736,0.357603679147572,2.74468296017545,0.0975784294063412,0.339314300838278
